0.327832,0.250000,-0.090909,0.7152710628,0.1719570328,0.6585962938,-0.1583319533,0.8876971562,0.4530010581,-0.0823638287,0.0000000000
0.337917,0.229167,-0.090909,0.7187309614,0.1568684782,0.6617820461,-0.1444389459,0.9059706572,0.4152509699,-0.0823638287,0.0000000000
0.346950,0.208333,-0.090909,0.7218160626,0.1419981904,0.6646226982,-0.1307469109,0.9223390288,0.3775008817,-0.0823638287,0.0000000000
0.354987,0.187500,-0.090909,0.7245498644,0.1273161748,0.6671398861,-0.1172282303,0.9369021283,0.3397507936,-0.0823638287,0.0000000000
0.362073,0.166667,-0.090909,0.7269518393,0.1127960001,0.6693515397,-0.1038585670,0.9497430040,0.3020007054,-0.0823638287,0.0000000000
0.368248,0.145833,-0.090909,0.7290381245,0.0984140608,0.6712725173,-0.0906161860,0.9609307004,0.2642506172,-0.0823638287,0.0000000000
0.373541,0.125000,-0.090909,0.7308220440,0.0841490009,0.6729150873,-0.0774814235,0.9705223903,0.2265005290,-0.0823638287,0.0000000000
0.377980,0.104167,-0.090909,0.7323145079,0.0699812537,0.6742892952,-0.0644362630,0.9785650059,0.1887504409,-0.0823638287,0.0000000000
0.381584,0.083333,-0.090909,0.7335243174,0.0558926663,0.6754032450,-0.0514639901,0.9850964893,0.1510003527,-0.0823638287,0.0000000000
0.384371,0.062500,-0.090909,0.7344583969,0.0418661868,0.6762633124,-0.0385489039,0.9901467453,0.1132502645,-0.0823638287,0.0000000000
0.386353,0.041667,-0.090909,0.7351219680,0.0278855970,0.6768743052,-0.0256760713,0.9937383575,0.0755001763,-0.0823638287,0.0000000000
0.387539,0.020833,-0.090909,0.7355186758,0.0139352783,0.6772395796,-0.0128311114,0.9958871073,0.0377500882,-0.0823638287,0.0000000000
0.387934,0.000000,-0.090909,0.7356506741,0.0000000000,0.6773611191,0.0000000000,0.9966023278,0.0000000000,-0.0823638287,0.0000000000
0.387539,-0.020833,-0.090909,0.7355186758,-0.0139352783,0.6772395796,0.0128311114,0.9958871073,-0.0377500882,-0.0823638287,0.0000000000
0.386353,-0.041667,-0.090909,0.7351219680,-0.0278855970,0.6768743052,0.0256760713,0.9937383575,-0.0755001763,-0.0823638287,0.0000000000
